age,goals,assists,annual_wage,non_penalty_goals,shot_creating_actions,passes_attempted,pass_completion,progressive_passes,progressive_carries,successful_take_ons,progressive_passes_rec,tackles,interceptions,blocks,clearances,aerials_won,penalty_play,play_time,shots_touches,position_DF,"position_DF,FW",position_FW,"position_FW,MF",position_MF,"position_MF,DF",league_Bundesliga,league_La Liga,league_Ligue 1,league_Premier League,league_Serie A
24.0,1,2,1500000.0,0.07,1.14,65.51,0.842,4.58,0.8,0.4,1.54,2.14,1.34,0.97,3.65,1.87,-0.3573753679180987,1.931348151178236,-1.041687151955599,True,False,False,False,False,False,True,False,False,False,False
25.0,0,0,3625393.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.7233653277720533,-2.761993637190646e-17,False,False,False,False,True,False,False,False,False,True,False
24.0,2,3,2416928.0,0.05,1.28,45.98,0.721,2.76,0.79,0.46,4.21,2.9,0.71,1.69,2.95,0.55,-0.3573753679180987,3.085143238987069,-1.1885130492552765,False,False,False,False,False,True,False,False,False,True,False
31.0,0,0,6042321.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.8922439988911037,-2.761993637190646e-17,True,False,False,False,False,False,False,False,False,True,False
28.0,0,1,640000.0,0.0,1.28,44.96,0.747,2.77,2.49,0.36,2.63,1.14,0.64,0.71,2.56,0.85,-0.3573753679180987,-0.8906685420071926,-0.9057302155796896,True,False,False,False,False,False,False,False,False,False,True
32.0,9,6,1320000.0,0.09,5.85,62.15,0.693,7.1,1.31,1.97,3.58,1.28,0.99,1.19,0.84,0.69,11.384245279843766,2.25613058201887,0.6800956283518378,False,False,False,False,True,False,False,False,True,False,False
28.0,0,0,900000.0,0.0,2.82,57.67,0.772,5.18,2.55,1.41,4.84,2.35,0.74,1.21,1.34,1.28,-0.3573753679180987,-1.1793359869994784,-0.5432750302183712,True,False,False,False,False,False,False,False,True,False,False
27.0,3,1,1200000.0,0.23,1.91,16.11,0.697,0.99,1.45,2.67,6.03,1.3,0.0,0.69,0.84,2.21,-0.3573753679180987,-0.2440030817602823,2.2768543419338405,False,False,True,False,False,False,False,True,False,False,False
32.0,1,0,530000.0,0.16,0.33,32.68,0.784,1.97,0.33,0.0,0.16,1.81,1.15,0.99,2.96,0.66,-0.3573753679180987,-1.902076405083076,-1.3310851088396158,True,False,False,False,False,False,False,True,False,False,False
28.0,1,2,540000.0,0.04,2.53,61.88,0.812,5.05,1.39,1.01,2.4,2.15,0.76,1.01,0.59,0.72,-0.3573753679180987,1.6233173589421992,-0.563055552855698,False,False,False,False,True,False,False,True,False,False,False
27.0,1,0,1700000.0,0.03,0.77,51.82,0.802,3.23,0.37,0.29,0.09,1.69,1.66,1.26,4.89,2.77,-0.3573753679180987,2.335471771858296,-1.0190923531707006,True,False,False,False,False,False,False,True,False,False,False
26.0,1,1,640000.0,0.12,1.9,44.05,0.824,4.29,0.6,0.71,1.07,1.07,0.83,1.9,2.5,1.07,-0.3573753679180987,-0.9068845591799216,-0.2680290436765379,False,False,False,False,True,False,False,False,False,False,True
23.0,2,3,640000.0,0.06,1.75,40.33,0.749,3.38,2.08,0.42,2.62,1.63,0.99,1.07,3.01,1.52,-0.3573753679180987,2.7066675009195738,-1.0735010665162492,True,False,False,False,False,False,False,False,False,False,True
29.0,0,0,3960000.0,0.0,2.63,59.22,0.871,6.99,1.66,0.42,1.25,2.14,1.45,1.73,1.66,1.04,-0.3573753679180987,-1.38019696503168,-0.7884699604458772,False,False,False,False,True,False,False,False,True,False,False
27.0,0,0,2550000.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.821270187854166,-2.761993637190646e-17,False,False,False,False,False,True,False,False,True,False,False
28.0,0,4,1920000.0,0.0,2.54,49.51,0.759,4.21,2.4,0.91,4.71,0.82,0.36,0.59,1.36,0.77,-0.3573753679180987,1.2618074261167234,-0.7913166600874301,False,False,False,False,False,True,False,False,False,False,True
21.0,1,0,3021160.0,0.06,2.23,53.54,0.857,4.3,2.85,1.17,4.97,1.9,1.56,1.17,2.96,0.84,-0.3573753679180987,-0.0914593297456789,-1.0201437710719488,True,False,False,False,False,False,False,False,False,True,False
19.0,0,0,1510580.0,0.18,3.09,47.34,0.722,5.3,3.71,2.91,6.98,1.32,0.62,0.88,0.71,0.09,-0.3573753679180987,-2.3299128521919696,0.23884164911976802,False,True,False,False,False,False,False,False,False,True,False
25.0,4,3,2310000.0,0.18,2.47,22.58,0.589,2.38,0.78,0.59,6.72,1.05,0.09,1.01,0.96,3.66,-0.3573753679180987,0.7039859136943946,2.7982169826285044,False,False,True,False,False,False,False,False,False,False,True
24.0,2,0,360000.0,0.28,2.53,36.98,0.833,2.11,3.23,1.83,9.56,1.41,0.28,1.13,0.7,0.28,-0.3573753679180987,-1.097740919794339,0.2617273210892415,False,False,False,True,False,False,False,True,False,False,False
22.0,3,1,3000000.0,0.14,2.51,52.95,0.737,3.61,1.61,0.95,7.54,3.27,1.85,1.52,1.8,0.62,-0.3573753679180987,0.2211876308571009,0.1902393481556312,True,False,False,False,False,False,False,False,True,False,False
30.0,6,2,4580000.0,0.25,1.86,25.22,0.613,1.65,0.79,0.57,5.04,0.43,0.29,0.39,1.18,5.47,2.894742343129358,1.3527571005339032,1.576108025539794,False,False,True,False,False,False,False,True,False,False,False
29.0,1,1,7250785.0,0.05,1.14,59.95,0.895,2.75,0.95,0.05,0.95,1.19,0.81,1.33,2.94,1.52,-0.3573753679180987,-0.3602488096758915,-1.4512726532193059,True,False,False,False,False,False,False,False,False,True,False
28.0,1,1,770000.0,0.15,2.35,36.7,0.716,2.94,0.59,0.29,3.52,0.73,0.15,1.76,1.03,1.17,-0.3573753679180987,-1.4721319883130348,0.1314637839964376,False,False,False,False,True,False,False,False,False,False,True
26.0,6,6,1400000.0,0.24,3.03,38.83,0.771,3.42,3.03,0.94,8.69,1.26,0.47,0.75,0.98,0.51,-0.3573753679180987,1.21739183139728,1.0823054616904415,False,False,False,True,False,False,False,True,False,False,False
34.0,1,1,500000.0,0.11,1.66,58.48,0.822,3.77,1.89,0.44,6.21,1.0,0.67,1.44,1.78,0.67,-0.3573753679180987,-1.743154341995414,-1.1462831644253384,False,False,False,False,False,True,False,False,True,False,False
28.0,6,2,360000.0,0.06,2.5,50.47,0.767,5.25,0.62,0.68,2.44,2.04,1.19,1.62,1.31,0.97,7.139493811486562,1.4424674952909426,-0.7094608829948764,False,False,False,False,True,False,False,False,True,False,False
31.0,8,8,950000.0,0.15,4.01,51.88,0.734,4.34,1.93,1.04,5.53,1.13,0.62,0.74,0.74,0.45,9.70687090159207,1.8105158942811987,0.5654069422913661,False,False,False,True,False,False,True,False,False,False,False
24.0,1,0,1812696.0,0.07,0.91,33.48,0.793,2.29,0.27,0.57,0.74,4.18,1.08,1.86,2.53,2.16,-0.3573753679180987,2.2519000047655044,-1.055903969285745,False,False,False,False,True,False,False,False,False,True,False
24.0,2,0,3504546.0,0.07,1.35,42.5,0.745,2.0,0.51,0.66,2.48,2.52,1.31,1.31,3.35,1.09,-0.3573753679180987,1.6284496341287251,-0.7786848409173387,True,False,False,False,False,False,False,False,False,True,False
26.0,1,3,1812696.0,0.0,2.33,40.52,0.781,3.47,0.71,0.23,2.25,1.82,1.08,1.03,1.82,0.97,-0.3573753679180987,3.043750070247627,-0.5759625025940014,False,False,False,False,False,True,False,False,False,True,False
24.0,0,2,1510580.0,0.0,1.71,38.36,0.715,2.58,2.34,0.99,4.16,2.5,0.48,1.75,1.86,0.75,-0.3573753679180987,1.641024707025657,-0.4527503984864897,False,False,False,False,False,True,False,False,False,True,False
19.0,2,0,3500000.0,0.68,2.78,13.33,0.748,1.05,1.78,1.36,5.93,0.68,0.05,0.58,0.11,1.0,-0.3573753679180987,-1.994757093819795,2.265451800751266,False,False,True,False,False,False,False,True,False,False,False
31.0,0,7,2114812.0,0.0,2.41,49.4,0.705,3.56,2.04,0.4,3.77,1.64,1.12,1.19,2.9,1.24,-0.3573753679180987,2.929510291061069,-1.4632736216486484,True,False,False,False,False,False,False,False,False,True,False
26.0,4,1,1600000.0,0.4,3.08,35.26,0.693,3.58,2.48,1.39,8.25,0.79,0.79,1.29,0.6,0.1,-0.3573753679180987,-0.5650256663934027,1.2135398270801687,False,False,False,True,False,False,True,False,False,False,False
24.0,0,1,240000.0,0.0,0.8,49.0,0.802,3.72,0.5,0.05,0.1,1.41,0.55,1.31,4.42,1.16,-0.3573753679180987,0.583301444047301,-1.5872620130891966,True,False,False,False,False,False,False,True,False,False,False
35.0,0,0,440000.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.587685360067374,-2.761993637190646e-17,False,False,False,False,False,True,False,True,False,False,False
33.0,1,0,3000000.0,0.07,2.23,26.04,0.726,2.89,1.93,1.04,5.71,1.93,0.22,0.67,0.74,0.67,-0.3573753679180987,-0.2102627547547409,2.3427304434499256,False,False,True,False,False,False,False,False,True,False,False
29.0,2,0,1030000.0,0.05,1.64,40.87,0.809,3.53,0.96,0.47,0.6,1.81,1.2,1.2,1.86,0.85,-0.3573753679180987,2.9398086034333635,-1.3476307881688714,False,False,False,False,True,False,False,False,False,False,True
27.0,0,3,2830000.0,0.0,1.18,81.2,0.883,5.2,1.27,0.45,0.39,1.18,1.27,1.0,4.6,2.45,-0.3573753679180987,2.389165079085157,-0.9890737203503541,True,False,False,False,False,False,True,False,False,False,False
26.0,7,1,280000.0,0.23,1.62,16.38,0.684,1.02,1.3,0.51,5.74,0.51,0.23,0.23,0.46,1.53,1.319999010333596,1.4612790941702922,1.7843134795659867,False,False,True,False,False,False,False,False,False,False,True
24.0,1,0,640000.0,0.03,0.87,54.92,0.905,4.97,0.84,0.19,0.03,1.23,1.19,1.19,3.19,2.13,-0.3573753679180987,0.9361334221161576,-1.7098432664559589,True,False,False,False,False,False,False,False,True,False,False
20.0,1,1,380000.0,0.07,1.88,37.23,0.894,2.47,1.88,0.71,0.65,1.82,0.39,0.84,0.84,0.65,-0.3573753679180987,-0.0188295195484492,-0.8412612521373903,False,False,False,False,True,False,False,False,False,False,True
31.0,1,0,3021160.0,0.11,2.7,67.28,0.877,5.37,0.83,0.53,1.43,2.22,1.09,1.35,1.58,1.76,-0.3573753679180987,0.7697044249991625,-1.1074659829897406,False,False,False,False,True,False,False,False,False,True,False
29.0,7,1,540000.0,0.55,3.48,24.2,0.712,2.37,1.74,1.19,8.62,0.71,0.32,0.32,0.24,0.79,-0.3573753679180987,-0.2796743423356287,4.135936349703011,False,False,False,True,False,False,False,False,True,False,False
25.0,0,7,3210000.0,0.0,2.86,40.49,0.765,3.22,2.14,0.59,6.12,1.68,0.59,0.99,2.3,1.35,-0.3573753679180987,2.093963290542017,-0.28937882185755615,False,False,False,False,False,True,False,False,False,False,True
23.0,1,1,1840000.0,0.04,1.51,58.85,0.859,5.55,1.66,1.09,1.4,1.32,2.04,1.06,3.21,2.57,-0.3573753679180987,1.0649332193151515,-0.6857016532104226,True,False,False,False,False,False,False,False,True,False,False
29.0,0,1,3021160.0,0.04,2.26,40.96,0.834,3.65,0.7,0.39,0.91,2.83,1.04,1.74,1.26,0.57,-0.3573753679180987,1.09604495668192,-1.3522727695507284,False,False,False,False,True,False,False,False,False,True,False
31.0,0,0,6600000.0,0.05,1.07,76.0,0.896,5.2,0.34,0.19,0.49,1.21,0.92,1.56,4.33,3.16,-0.3573753679180987,0.0197850292337269,-0.7727329919436393,True,False,False,False,False,False,True,False,False,False,False
32.0,1,3,2350000.0,0.08,2.35,78.35,0.893,7.27,1.33,0.7,1.33,1.88,1.09,1.02,1.09,0.86,-0.3573753679180987,-1.1532402564999853,-0.8576614948743586,False,False,False,False,True,False,False,True,False,False,False
35.0,4,2,5438089.0,0.08,4.92,49.05,0.808,6.41,3.95,1.29,7.66,0.77,0.36,0.56,0.52,0.36,2.997373388585291,1.3096059117020729,0.8459739270661497,False,False,True,False,False,False,False,False,False,True,False
32.0,10,5,2200000.0,0.44,1.85,24.69,0.789,1.68,0.31,0.26,4.01,0.4,0.13,0.4,0.71,1.54,-0.3573753679180987,1.2604890086834108,1.3035633020472253,False,False,True,False,False,False,False,True,False,False,False
20.0,5,0,250000.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-1.8449169466032105,-2.761993637190646e-17,False,False,False,True,False,False,False,True,False,False,False
33.0,2,1,2416928.0,0.13,0.94,41.76,0.75,2.08,0.25,0.19,0.19,2.89,1.38,2.01,5.66,3.46,-0.3573753679180987,-0.0177462723661043,-0.32496115998508324,True,False,False,False,False,False,False,False,False,True,False
29.0,0,0,620000.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.483344054752578,-2.761993637190646e-17,False,False,False,False,False,True,False,True,False,False,False
33.0,16,2,7800000.0,0.55,3.09,29.34,0.746,3.71,2.02,0.66,8.75,0.18,0.29,0.63,0.04,0.63,1.319999010333596,1.642311996072194,2.6983759646389274,False,False,True,False,False,False,False,False,True,False,False
31.0,7,3,2120000.0,0.27,3.29,26.24,0.727,2.58,0.67,0.18,5.91,0.62,0.27,1.11,1.07,2.93,1.319999010333596,1.0952283986812357,1.5956458411028898,False,False,True,False,False,False,True,False,False,False,False
26.0,0,5,4000000.0,0.03,3.13,62.23,0.875,7.5,2.47,0.69,1.38,2.93,0.69,1.44,0.98,0.8,-0.3573753679180987,1.7428893325655497,-1.2188549787541787,False,False,False,False,True,False,True,False,False,False,False
21.0,8,11,1560000.0,0.26,6.09,48.05,0.791,6.04,4.93,2.82,7.15,1.0,0.54,0.85,0.14,0.68,2.107370676731477,2.1840423954128134,1.7305680404551682,False,False,False,False,True,False,True,False,False,False,False
23.0,1,2,1030000.0,0.05,3.82,82.47,0.864,8.06,1.94,1.31,1.62,2.2,1.31,1.26,0.99,0.94,-0.3573753679180987,0.0530276194205664,-1.4640499089816852,False,False,False,False,True,False,False,False,False,False,True
21.0,1,8,480000.0,0.04,2.36,53.63,0.777,3.91,5.97,1.82,9.62,1.75,0.42,0.57,1.22,0.15,-0.3573753679180987,1.5171032542172236,0.2505674869808982,False,True,False,False,False,False,False,True,False,False,False
26.0,5,0,1100000.0,0.21,1.86,48.73,0.86,3.98,1.24,1.08,3.11,2.65,1.04,1.2,1.95,2.53,-0.3573753679180987,1.2556376700657002,1.040205270836428,False,False,False,False,True,False,False,True,False,False,False
22.0,0,0,290000.0,0.23,2.79,27.06,0.713,2.79,2.56,1.28,9.27,1.06,0.6,0.75,0.3,0.83,-0.3573753679180987,-1.893190285848338,1.7736872257164489,False,False,False,True,False,False,False,False,True,False,False
23.0,2,0,1030000.0,0.18,1.73,65.54,0.925,3.83,2.56,0.46,2.28,1.19,0.37,0.82,2.65,1.64,-0.3573753679180987,-1.236518328638267,-0.25633562930938875,True,False,False,False,False,False,False,False,False,False,True
23.0,3,2,400000.0,0.21,3.2,20.24,0.737,3.69,4.97,2.27,6.89,1.21,0.36,1.7,0.14,0.5,-0.3573753679180987,-0.6667383820694257,1.5252250286868911,False,False,False,True,False,False,False,False,True,False,False
25.0,1,0,1820000.0,0.35,2.47,29.59,0.708,1.94,4.58,2.47,7.93,0.35,0.0,0.53,0.18,0.53,-0.3573753679180987,-1.41212713994451,0.9545486466830163,False,False,False,True,False,False,False,False,True,False,False
30.0,2,1,3600000.0,0.1,1.95,41.47,0.776,2.85,0.85,0.0,4.5,1.6,0.4,0.8,1.8,1.5,-0.3573753679180987,0.381601024855491,-0.1613792997759001,False,False,False,False,False,True,True,False,False,False,False
24.0,1,0,120000.0,0.09,1.17,48.19,0.789,4.14,0.45,0.36,0.63,1.62,1.62,1.62,3.96,1.8,-0.3573753679180987,-1.0058809116722305,-1.0112803754687347,False,False,False,False,False,True,True,False,False,False,False
23.0,0,0,604232.0,0.0,1.29,31.42,0.717,2.19,3.22,1.67,2.83,2.45,1.29,1.03,3.35,0.39,-0.3573753679180987,-1.747557832726197,-0.7394795158152221,True,False,False,False,False,False,False,False,False,True,False
22.0,0,0,460000.0,0.0,3.73,31.58,0.705,2.73,2.58,2.15,6.89,1.0,0.43,1.15,0.43,0.43,-0.3573753679180987,-2.963115788995944,0.319047581064305,False,False,True,False,False,False,False,False,False,False,True
29.0,0,0,2400000.0,0.0,0.89,56.81,0.813,4.25,1.06,0.18,0.18,1.24,0.97,0.62,2.57,3.45,-0.3573753679180987,-0.611784791568878,-1.3694492996207333,True,False,False,False,False,False,False,True,False,False,False
21.0,0,0,1350000.0,0.09,2.99,33.55,0.805,2.24,1.96,1.78,9.72,3.36,0.75,1.87,0.93,1.12,-0.3573753679180987,-1.950078932532617,1.2472620364794293,False,False,False,True,False,False,False,True,False,False,False
29.0,2,0,1920000.0,0.14,0.79,40.96,0.806,1.72,0.21,0.14,0.36,1.36,0.36,1.57,5.36,2.86,1.319999010333596,-0.6270323408770526,-1.213889700693766,True,False,False,False,False,False,False,False,False,False,True
23.0,2,1,560000.0,0.23,1.3,55.88,0.842,3.05,0.69,0.31,0.84,1.6,0.92,0.76,4.96,1.91,-0.3573753679180987,-0.7566486960767312,-0.877296580919398,True,False,False,False,False,False,False,True,False,False,False
28.0,1,0,580000.0,0.03,1.7,38.25,0.792,3.8,1.03,0.71,0.39,2.09,1.35,1.67,1.35,0.93,-0.3573753679180987,2.439440244445409,-1.1468167446841446,False,False,False,False,True,False,False,False,False,False,True
27.0,12,3,1510580.0,0.42,2.33,16.5,0.703,1.71,1.67,0.73,5.39,1.04,0.31,0.84,0.52,1.43,-0.3573753679180987,2.028955193691912,1.7736872257164489,False,False,True,False,False,False,False,False,False,True,False
31.0,1,1,700000.0,0.05,0.97,43.76,0.797,2.85,0.54,0.27,0.38,1.35,1.18,1.18,3.55,1.88,-0.3573753679180987,0.0659275156587835,-1.0782884844903935,True,False,False,False,False,False,False,False,True,False,False
26.0,1,0,180000.0,0.05,1.42,44.45,0.837,3.63,0.79,0.16,2.31,2.63,1.0,2.05,1.21,1.84,-0.3573753679180987,0.6950727886868073,-0.7427143591232933,False,False,False,False,True,False,False,False,True,False,False
23.0,3,2,900000.0,0.52,3.25,23.02,0.718,1.95,2.21,2.08,7.15,0.39,0.13,1.04,0.26,0.65,-0.3573753679180987,-1.5432078202820674,3.0142668378506436,False,False,False,True,False,False,True,False,False,False,False
28.0,1,0,1800000.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.1881692719822885,-2.761993637190646e-17,True,False,False,False,False,False,False,False,True,False,False
27.0,2,6,9063481.0,0.1,2.65,53.24,0.826,6.79,1.15,0.95,2.45,2.15,0.8,1.2,0.65,0.7,-0.3573753679180987,0.708389404425177,-0.8063097647506124,False,False,False,True,False,False,False,False,False,True,False
26.0,15,2,3000000.0,0.44,0.83,11.13,0.623,0.69,0.64,0.28,3.0,0.5,0.28,0.36,0.92,2.64,1.319999010333596,1.8026503749113372,1.807716989177903,False,False,True,False,False,False,False,True,False,False,False
25.0,0,1,1110000.0,0.0,2.35,36.05,0.773,4.09,0.65,0.29,2.28,2.53,0.72,2.17,0.94,0.61,-0.3573753679180987,1.9950419532089545,-1.1058809848296862,False,False,False,False,True,False,False,False,False,False,True
25.0,1,0,120000.0,0.3,4.04,40.34,0.672,4.39,1.92,0.89,4.39,0.69,0.35,0.84,0.89,0.59,-0.3573753679180987,-2.722450871453199,0.7468286068052845,False,False,False,True,False,False,False,False,True,False,False
25.0,4,4,280000.0,0.12,3.32,58.47,0.814,8.17,1.83,1.34,2.68,2.13,1.34,1.25,1.01,0.52,-0.3573753679180987,2.1582257219367587,0.14708773940036915,False,False,False,False,True,False,False,False,True,False,False
25.0,0,0,940000.0,0.0,1.52,71.55,0.899,5.05,0.84,0.58,0.68,1.63,0.63,1.0,2.47,1.84,-0.3573753679180987,0.4323469212615963,-1.012477229962271,False,False,False,False,False,True,False,False,True,False,False
31.0,0,1,850000.0,0.0,1.6,52.38,0.832,4.01,2.65,0.72,3.45,1.6,1.04,0.8,2.89,0.64,-0.3573753679180987,-1.2033237478378245,-1.3524830531309782,True,False,False,False,False,False,False,True,False,False,False
19.0,5,0,3000000.0,0.65,2.09,19.3,0.797,2.22,2.61,1.96,4.7,0.65,0.26,0.78,0.65,0.91,-0.3573753679180987,-1.2989477247813734,1.39672434984041,False,False,True,False,False,False,True,False,False,False,False
25.0,0,0,230000.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.4861894446412376,-2.761993637190646e-17,False,False,False,False,False,True,False,False,True,False,False
